id,text,timestamp,source,symbols,company_names,url,verified
1.02E+18,VIDEO: “I was in my office. I was minding my own business...” –David Solomon tells $GS interns how he learned he wa… https://t.co/QClAITywXV,Wed Jul 18 21:33:26 +0000 2018,GoldmanSachs,GS,The Goldman Sachs,https://twitter.com/i/web/status/1019696670777503745,TRUE
1.02E+18,The price of lumber $LB_F is down 22% since hitting its YTD highs. The Macy's $M turnaround is still happening.… https://t.co/XnKsV4De39,Wed Jul 18 22:22:47 +0000 2018,StockTwits,M,Macy's,https://twitter.com/i/web/status/1019709091038547968,TRUE
1.02E+18,Who says the American Dream is dead? https://t.co/CRgx19x7sA,Wed Jul 18 22:32:01 +0000 2018,TheStreet,AIG,American,https://buff.ly/2L3kmc4,TRUE
1.02E+18,Barry Silbert is extremely optimistic on bitcoin -- but predicts that 99% of new crypto entrants are “going to zero… https://t.co/mGMVo2cZgY,Wed Jul 18 22:52:52 +0000 2018,MarketWatch,BTC,Bitcoin,https://twitter.com/i/web/status/1019716662587740160,TRUE
1.02E+18,How satellites avoid attacks and space junk while circling the Earth https://t.co/aHzIV3Lqp5 #paid @Oracle https://t.co/kacpqZWiDJ,Wed Jul 18 23:00:01 +0000 2018,Forbes,ORCL,Oracle,http://on.forbes.com/6013DqDDU,TRUE
1.02E+18,.@RealMoney's David Butler's favorite FANG stock isn't #RealMoneySOD Alphabet but Facebook https://t.co/MczAPSFjOi,Wed Jul 18 23:04:00 +0000 2018,jimcramer,FB-GOOGL-GOOG,Facebook*Alphabet*Alphabet,http://bit.ly/2NrYxje,TRUE
1.02E+18,Don’t miss my convo with one of my favorite thinkers @SamHarrisOrg! https://t.co/uuPVxIobCh,Wed Jul 18 23:06:58 +0000 2018,ianbremmer,HRS,Harris,https://twitter.com/samharrisorg/status/1019719376348434433,TRUE
1.02E+18,U.S. intelligence documents on Nelson Mandela made public https://t.co/XTnEfo1rO6 https://t.co/V8DXkWDQ6R,Wed Jul 18 23:08:45 +0000 2018,Reuters,INTC-USB,Intel*U.S.,https://reut.rs/2O0ypNf,TRUE
1.02E+18,Senate wants emergency alerts to go out through Netflix Spotify etc. https://t.co/23yy3whBlc by @grg,Wed Jul 18 23:09:00 +0000 2018,TechCrunch,NFLX,Netflix,https://tcrn.ch/2L8DsgT,TRUE
1.02E+18,Hedge fund manager Marc Larsy says bitcoin $40K is possible https://t.co/54uPe0OWqT,Wed Jul 18 23:10:41 +0000 2018,MarketWatch,BTC,Bitcoin,https://on.mktw.net/2Ntr7k9,TRUE
1.02E+18,U.S. proposes expedited appeal in fight with AT&amp;T over Time Warner purchase https://t.co/BtjhzdE3Nu https://t.co/Gh32ZJ4vPO,Wed Jul 18 23:18:36 +0000 2018,Reuters,TWX,Time Warner,https://reut.rs/2O1Ao46,TRUE
1.02E+18,Roger Federer's Uniqlo deal makes him one of the few athletes to earn more than $70M from endorsements… https://t.co/jQ8sOAyeBQ,Wed Jul 18 23:21:00 +0000 2018,Forbes,ENDP,Endo,https://twitter.com/i/web/status/1019723744804245504,TRUE
1.02E+18,Bond traders are ahead of Jerome Powell when it comes to inflation expectations https://t.co/DkdZLcy3mT via… https://t.co/UCX7EiHP4r,Wed Jul 18 23:21:27 +0000 2018,business,HPQ,HP,https://bloom.bg/2zSKhOu,TRUE
1.02E+18,Alcoa cuts adjusted EBITDA forecast citing tariffs shares slide https://t.co/mdMJXjnYIs https://t.co/5O8fvwlHpY,Wed Jul 18 23:24:09 +0000 2018,Reuters,HPQ,HP,https://reut.rs/2NZoM1r,TRUE
1.02E+18,Customers urge boycott of MGM Resorts after the casino files lawsuits against mass shooting victims… https://t.co/dAhk87dPmA,Wed Jul 18 23:26:33 +0000 2018,business,MGM,MGM Resorts,https://twitter.com/i/web/status/1019725139905216512,TRUE
1.02E+18,The gap tightens in the race to a trillion dollar valuation as Amazon hits $900 billion https://t.co/zjzm25Aglq via… https://t.co/difuFt6sGp,Wed Jul 18 23:30:00 +0000 2018,Reuters,AMZN-GPS,Amazon*The Gap,https://reut.rs/2L7awGb,TRUE
1.02E+18,President Trump endorses Brian Kemp over Casey Cagle in Georgia governor’s race https://t.co/VhgN5rNRAW,Wed Jul 18 23:32:06 +0000 2018,nytimes,ENDP,Endo,https://nyti.ms/2NsnHy3,TRUE
1.02E+18,White House struggles to contain fallout from Trump-Putin summit https://t.co/NtzACHJibs https://t.co/fLshAUDRzs,Wed Jul 18 23:45:49 +0000 2018,Reuters,UDR,UDR,https://reut.rs/2NrEv8t,TRUE
1.02E+18,Lakers guard Hart named summer league MVP and more U.S. sports headlines https://t.co/RVryAQdPqd https://t.co/r5x71iFFSL,Thu Jul 19 00:00:00 +0000 2018,Reuters,ticker, name,https://reut.rs/2L09coy,TRUE
1.02E+18,Only two northern white rhinos still exist making it the world's most endangered subspecies of mammal https://t.co/WeJufervx6,Thu Jul 19 00:01:08 +0000 2018,TheEconomist,NTRS,Northern,https://econ.st/2L6bjHz,TRUE
1.02E+18,"Trump tells CBS he's ""always wanted"" to be interviewed by Special Counsel Mueller but deflected questions on whethe… https://t.co/at43BIGpDh",Thu Jul 19 00:04:22 +0000 2018,business,CBS,CBS,https://twitter.com/i/web/status/1019734658127400961,TRUE
1.02E+18,Templeton and BlackRock say now's the time to buy emerging markets https://t.co/h4z90nxqwH https://t.co/6FkVrZlu3j,Thu Jul 19 00:16:34 +0000 2018,business,BLK,BlackRock,https://bloom.bg/2NmXZLe,TRUE
1.02E+18,Charts say #RealMoneySOD $GOOGL could rise 17% or more from here: @BruceKamich  https://t.co/cZbRY4daHN,Thu Jul 19 00:23:00 +0000 2018,jimcramer,GOOGL,Alphabet,http://bit.ly/2Nof8UW,TRUE
1.02E+18,EBay revenue misses as weak U.S. sporting season hits StubHub https://t.co/3RdnkMVUn8 https://t.co/N6iXpxEZjG,Thu Jul 19 00:30:43 +0000 2018,Reuters,EBAY,eBay,https://reut.rs/2NrITEt,TRUE
1.02E+18,New York City will force Airbnb to disclose information on its hosts https://t.co/jdq88zBMGR https://t.co/9SPvNk6cVU,Thu Jul 19 00:32:31 +0000 2018,business,JD,JD,https://bloom.bg/2uxotmx,TRUE
1.02E+18,"RT @josheidelson: Exclusive: Elon Musk called Sierra Club's executive director Saturday and ""asked for some help via Twitter"" the green gr…",Thu Jul 19 00:37:46 +0000 2018,TheStalwart,TWTR,Twitter,,FALSE
9.67E+17,New time: Janet Yellen and I in conversation at Brookings on Feb. 27 at 2 PM EST. Join us online or on Facebook Liv… https://t.co/hDg7X5Rc5P,Fri Feb 23 18:50:19 +0000 2018,benbernanke,FB,Facebook,https://twitter.com/i/web/status/967109381098758144,TRUE
1.02E+18,The robot homie R2-D2 told me to buy sell and hold Fidelity National Information Services $FIS #BullMarket,Sun Jul 08 22:13:24 +0000 2018,StockTipRobot,FIS,Fidelity National Information Services,,FALSE
1.02E+18,Arthur J Gallagher &amp; Co $AJG vs. Marsh &amp; McLennan Companies $MMC Critical Contrast https://t.co/aETTR2nZEq,Sun Jul 08 22:23:07 +0000 2018,ConsumerFeed,AJG,Arthur J. Gallagher & Co.,http://zpr.io/6Tnx3,FALSE
1.02E+18,Arthur J Gallagher &amp; Co $AJG vs. Marsh &amp; McLennan Companies $MMC Critical Contrast https://t.co/CDjCvAKg5D,Sun Jul 08 22:26:52 +0000 2018,MareaInformativ,AJG,Arthur J. Gallagher & Co.,http://www.mareainformativa.com/?p=407083,FALSE
1.02E+18,$INFO $C Asia Stocks Signal Gains; Dollar Weakness Watched: Markets Wrap via https://t.co/jURZDymPXI,Sun Jul 08 22:34:01 +0000 2018,finzine,INFO,IHS Markit Ltd.,http://www.hvper.com/?ref=ftw,FALSE
1.02E+18,RT @dailypoliticaln: Fluor Co. $NEW $FLR Stock Rating Upgraded by Zacks Investment Research https://t.co/bpNgSoZjMH,Sun Jul 08 22:43:40 +0000 2018,Riskographer2,FLR,Fluor Corporation,http://www.dailypolitical.com/?p=2188895,FALSE
1.02E+18,Avery Dennison Corporation $AVY EPS Estimated At $1.56 - https://t.co/YgOBsCXV2k,Sun Jul 08 22:46:22 +0000 2018,whatsonthorold2,AVY,Avery Dennison Corporation,https://www.whatsonthorold.com/2018/07/08/avery-dennison-corporation-avy-eps-estimated-at-1-56/,FALSE
1.02E+18,What's shaking guys? Inflation &amp; bank earnings are some of your market shakers this week: https://t.co/zUj03RrzaF… https://t.co/cEWyQtbwVs,Sun Jul 08 22:47:03 +0000 2018,oliviabvoz,ETR,Entergy Corporation,https://youtu.be/JkO2zJAN-5Y,FALSE
1.02E+18,EPS for Avery Dennison Corporation $AVY Expected At $1.56 https://t.co/JgH1US4tJT,Sun Jul 08 22:47:11 +0000 2018,reurope_stock,AVY,Avery Dennison Corporation,https://reurope.com/2018/07/08/eps-for-avery-dennison-corporation-avy-expected-at-1-56/,FALSE
1.02E+18,Avery Dennison Corporation $AVY EPS Estimated At $1.56 - https://t.co/TGdsFYlo7V,Sun Jul 08 22:47:26 +0000 2018,bibeypost_stock,AVY,Avery Dennison Corporation,https://www.bibeypost.com/avery-dennison-corporation-avy-eps-estimated-at-1-56/,FALSE
1.02E+18,RT @oliviabvoz: What's shaking guys? Inflation &amp; bank earnings are some of your market shakers this week: https://t.co/zUj03RrzaF $PEP $FST…,Sun Jul 08 22:59:50 +0000 2018,LaurieInMadison,ETR,Entergy Corporation,https://youtu.be/JkO2zJAN-5Y,FALSE
1.02E+18,Do you know that #Book Value for $XYL is $13.92 https://t.co/P8NnY8vkF6,Sun Jul 08 23:06:03 +0000 2018,1MinuteStock,XYL,Xylem Inc.,https://unicornbay.com/t/XYL.US?utm_medium=tweet&utm_campaign=bookvalue&utm_source=twitter,FALSE
1.02E+18,Do you know that #WallStreet price for $IRM is $38.83 https://t.co/K8TFsUFESC,Sun Jul 08 23:15:02 +0000 2018,1MinuteStock,IRM,Iron Mountain Incorporated,https://unicornbay.com/t/IRM.US?utm_medium=tweet&utm_campaign=wallstreet&utm_source=twitter,FALSE
1.02E+18,Wondering about risks of $IRM? The 21-day volatility is 4.12% https://t.co/6KpJaP4fac,Sun Jul 08 23:27:02 +0000 2018,1MinuteStock,IRM,Iron Mountain Incorporated,https://unicornbay.com/t/IRM.US?utm_medium=tweet&utm_campaign=volatility&utm_source=twitter,FALSE
1.02E+18,$ORLY Max Pain=280.00. Maturity=07/20/2018. #maxpain #options https://t.co/E1QxoAmxz0 https://t.co/SIIeXlCE1t,Sun Jul 08 23:27:08 +0000 2018,optioncharts,ORLY,O'Reilly Automotive,http://maximum-pain.com/options/max-pain/ORLY,FALSE
1.02E+18,$AVB Max Pain=170.00. Maturity=07/20/2018. #maxpain #options https://t.co/YSw8y4pvl1 https://t.co/55GYLNJKC1,Sun Jul 08 23:38:12 +0000 2018,optioncharts,AVB,AvalonBay Communities,http://maximum-pain.com/options/max-pain/AVB,FALSE
1.02E+18,$CUBE $EXR $HOG $KO $LSI $PSA $IRM https://t.co/n2jGUHZqx1,Sun Jul 08 23:39:03 +0000 2018,Jake_Hunter,IRM,Iron Mountain Incorporated,https://seekingalpha.com/article/4185504-blue-chip-yielding-6_7-percent-opportunistic-buy-30-percent-minimum-upside?source=tweet,FALSE
1.02E+18,MTTS WEEKLY WATCHLIST FOR JULY 9TH 2018 $CXO $HP $RSPP https://t.co/poc5zDyb4j,Sun Jul 08 23:46:49 +0000 2018,MttsTrading,HP,Helmerich & Payne,https://mttstrading.com/mtts-weekly-watchlist-for-july-9th-2018-cxo-hp-rspp/,FALSE
1.02E+18,Analysts Expect Mosaic Co $MOS Will Announce Earnings of $0.38 Per Share https://t.co/wUz5n5cRYO,Sun Jul 08 23:51:29 +0000 2018,TranscriptDaily,MOS,The Mosaic Company,http://zpr.io/6T6mK,FALSE
1.02E+18,$2.29 Billion in Sales Expected for Mosaic Co $MOS This Quarter https://t.co/TvQE3lexlH,Sun Jul 08 23:54:10 +0000 2018,WeekHerald,MOS,The Mosaic Company,http://weekherald.com/?p=2977936,FALSE
1.02E+18,In 2 days I doubled my account with the option trades from  https://t.co/fuqGGnsGDs #winners #nojoke  $XRX $MRTX… https://t.co/zGFIrUGsVq,Sun Jul 08 23:58:17 +0000 2018,HarryPickens2,HSY,The Hershey Company,http://Optionsbypros.com,FALSE
1.02E+18,$NI high OI range is 26.00 to 26.00 for option expiration 07/20/2018 #maxpain #options https://t.co/SofR3EIASh https://t.co/1BiDccf6kl,Mon Jul 09 00:15:27 +0000 2018,optioncharts,NI,NiSource Inc.,http://maximum-pain.com/options/open-interest/NI,FALSE
1.02E+18,RT @TradeSatoshi: $AMG AMGCHAIN  will be delisted from Tradesatoshi the 31/07/18 devs reset the blockchain and did not inform us causing lo…,Mon Jul 09 00:17:21 +0000 2018,BogdanoffJr,AMG,Affiliated Managers Group,,FALSE
1.02E+18,Payments halted under Obamacare program https://t.co/yuveHjiqti $UNH $AET $ANTM $CI $HUM $WCG $CNC $MOH… https://t.co/brxhRXNKGM,Mon Jul 09 00:17:35 +0000 2018,Gary49148971,HCA,HCA Healthcare,https://seekingalpha.com/news/3368467?source=ansh,FALSE
1.02E+18,RT @forever_t_2000: Theres goes $SODE breaking things again.  At least they're getting paid to fix it.  $ACM $AEGN $AGX $BFLBF $BLD $DY $EM…,Mon Jul 09 00:21:28 +0000 2018,stockpicklist,JEC,Jacobs Engineering Group Inc.,,FALSE
1.02E+18,$JEC Max Pain=65.00. Maturity=07/20/2018. #maxpain #options https://t.co/UsAbQ5qAuk https://t.co/xO6Ew72bWA,Mon Jul 09 00:31:10 +0000 2018,optioncharts,JEC,Jacobs Engineering Group Inc.,http://maximum-pain.com/options/max-pain/JEC,FALSE
1.02E+18,RT @forever_t_2000: Theres goes $SODE breaking things again.  At least they're getting paid to fix it.  $ACM $AEGN $AGX $BFLBF $BLD $DY $EM…,Mon Jul 09 00:35:35 +0000 2018,the_stockwiz,JEC,Jacobs Engineering Group Inc.,,FALSE
1.02E+18,Short sale volume (not short interest) for $IJR on 2018-07-06 is 78%. https://t.co/sJqeEvuEQm $SENS 80% $DVN 67% $XLY 54% $ODP 46%,Mon Jul 09 00:36:02 +0000 2018,shortvolumes,ODP,Office Depot,http://shortvolumes.com/?t=IJR,FALSE
1.02E+18,$COO high OI range is 220.00 to 250.00 for option expiration 07/20/2018 #maxpain #options https://t.co/MWW1X55Xnb https://t.co/9fTdfqcclB,Mon Jul 09 00:36:14 +0000 2018,optioncharts,COO,The Cooper Companies,http://maximum-pain.com/options/open-interest/COO,FALSE
1.02E+18,RT @forever_t_2000: Theres goes $SODE breaking things again.  At least they're getting paid to fix it.  $ACM $AEGN $AGX $BFLBF $BLD $DY $EM…,Mon Jul 09 00:39:22 +0000 2018,TerryMonette1,JEC,Jacobs Engineering Group Inc.,,FALSE
1.02E+18,$SNPS had hired more while rival $CDNS had reduced headcount https://t.co/ErNHkTPuHR,Mon Jul 09 00:50:54 +0000 2018,naashonomics,SNPS,Synopsys,,FALSE
1.02E+18,$INFO $PEP Five Things You Need to Know to Start Your Day via https://t.co/jURZDymPXI,Mon Jul 09 00:54:01 +0000 2018,finzine,INFO,IHS Markit Ltd.,http://www.hvper.com/?ref=ftw,FALSE
1.02E+18,new #jobs #opening growth $SNPS v/s $CDNS https://t.co/lNW3lLs96a,Mon Jul 09 00:55:37 +0000 2018,naashonomics,SNPS,Synopsys,,FALSE
1.02E+18,RT @WallStJesus: Repeat buying in biotech $ARRY https://t.co/gfThduDYw6,Mon Jul 09 01:00:58 +0000 2018,BeefEnt,ARRY,Array BioPharma Inc.,,FALSE
1.02E+18,$REG Max Pain is 60.00 for maturity 07/20/2018. #maxpain #options https://t.co/5wnNLwjMl5 https://t.co/coNB8dr1lx,Mon Jul 09 01:02:17 +0000 2018,optioncharts,REG,Regency Centers Corporation,http://maximum-pain.com/options/max-pain/REG,FALSE
1.02E+18,RT @oliviabvoz: What's shaking guys? Inflation &amp; bank earnings are some of your market shakers this week: https://t.co/zUj03RrzaF $PEP $FST…,Mon Jul 09 01:06:56 +0000 2018,doggydaddy70,ETR,Entergy Corporation,https://youtu.be/JkO2zJAN-5Y,FALSE
1.02E+18,RT @OptionsHawk: $AJG CEO bought $600K in stock may be one to follow always been a preferred play of mine in this group sitting right on…,Mon Jul 09 01:09:15 +0000 2018,StayThirsty_Jay,AJG,Arthur J. Gallagher & Co.,,FALSE
1.02E+18,RT @tradewithjoe: JULY 19 and 20 calls active today - $ARRY https://t.co/6P8ZLv6CVv,Mon Jul 09 01:25:20 +0000 2018,Jr41322029,ARRY,Array BioPharma Inc.,,FALSE
1.02E+18,Robert Half International Inc. $RHI Analysts See $0.85 EPS - https://t.co/YmS25tsO8A,Mon Jul 09 01:30:46 +0000 2018,whatsonthorold2,RHI,Robert Half International Inc.,https://www.whatsonthorold.com/2018/07/09/robert-half-international-inc-rhi-analysts-see-0-85-eps-2/,FALSE
1.02E+18,$0.85 EPS Expected for Robert Half International Inc. $RHI https://t.co/uHEQbYjnX1,Mon Jul 09 01:31:50 +0000 2018,reurope_stock,RHI,Robert Half International Inc.,https://reurope.com/2018/07/09/0-85-eps-expected-for-robert-half-international-inc-rhi/,FALSE
1.02E+18,EPS for Robert Half International Inc. $RHI Expected At $0.85 - https://t.co/9zx0sjUaNr,Mon Jul 09 01:32:11 +0000 2018,bibeypost_stock,RHI,Robert Half International Inc.,https://www.bibeypost.com/eps-for-robert-half-international-inc-rhi-expected-at-0-85/,FALSE
1.02E+18,RT @MttsTrading: MTTS WEEKLY WATCHLIST FOR JULY 9TH 2018 $CXO $HP $RSPP https://t.co/poc5zDyb4j,Mon Jul 09 01:38:58 +0000 2018,HooverStreet51,HP,Helmerich & Payne,https://mttstrading.com/mtts-weekly-watchlist-for-july-9th-2018-cxo-hp-rspp/,FALSE
1.02E+18,RT @WallStJesus: Repeat buying in biotech $ARRY https://t.co/gfThduDYw6,Mon Jul 09 01:44:09 +0000 2018,YuZhu4,ARRY,Array BioPharma Inc.,,FALSE
1.02E+18,INSIDE WK SCAN $AKAM $AMAT $AXP $BA $BLUE $BOX $BZUN $C $CAT $CMCSA $CSCO $DBX $DIS $DE $DOCU $DLTR $EBAY $FDX… https://t.co/c1lAquqUfU,Mon Jul 09 01:46:42 +0000 2018,dgarciacharts,DLTR,Dollar Tree,https://twitter.com/i/web/status/1016136529746382849,FALSE
1.02E+18,$JD $ARRY $PYPL $UIS 5min -- Daily setups for Monday. https://t.co/QrlBGCSruN,Mon Jul 09 01:49:31 +0000 2018,zusch_,ARRY,Array BioPharma Inc.,,FALSE
1.02E+18,RT @dgarciacharts: INSIDE WK SCAN $AKAM $AMAT $AXP $BA $BLUE $BOX $BZUN $C $CAT $CMCSA $CSCO $DBX $DIS $DE $DOCU $DLTR $EBAY $FDX $FEYE $FS…,Mon Jul 09 01:50:43 +0000 2018,Abkon187,DLTR,Dollar Tree,,FALSE
1.02E+18,RT @WallStJesus: Repeat buying in biotech $ARRY https://t.co/gfThduDYw6,Mon Jul 09 01:54:04 +0000 2018,stocksnovice,ARRY,Array BioPharma Inc.,,FALSE
1.02E+18,Short sale vol (not short interest) for $CYH on 2018-07-06 is 72%. https://t.co/Ev0VoqfMLV $THC 65% $SEM 48% $SSY 32% $HCA 62%,Mon Jul 09 02:18:01 +0000 2018,shortvolumes,HCA,HCA Healthcare,http://shortvolumes.com/?t=CYH,FALSE
1.02E+18,RT @forever_t_2000: Theres goes $SODE breaking things again.  At least they're getting paid to fix it.  $ACM $AEGN $AGX $BFLBF $BLD $DY $EM…,Mon Jul 09 02:21:48 +0000 2018,vantillian,JEC,Jacobs Engineering Group Inc.,,FALSE
1.02E+18,Finisar Co. $FNSR Expected to Announce Quarterly Sales of $315.26 Million https://t.co/Ns3mDf4jVa,Mon Jul 09 02:28:20 +0000 2018,OlympiaReport,FNSR,Finisar Corporation,http://theolympiareport.com/?p=912207,FALSE
1.02E+18,Finisar Co. $FNSR Expected to Post Quarterly Sales of $315.26 Million https://t.co/RfBRipR0zq,Mon Jul 09 02:28:45 +0000 2018,WeekHerald,FNSR,Finisar Corporation,http://weekherald.com/?p=2978035,FALSE
1.02E+18,Possible plays:  $SGMO $TXMD $ABUS $VKTX $ECYT $VSTM $SGYP $TRVN $NVAX $OPK $OCUL $GERN $VRX $TSRO $AKAO  Let’s see what I pick.  Follow! 📈,Mon Jul 09 02:38:56 +0000 2018,AceAnalyst,NVAX,Novavax,,FALSE
1.02E+18,RT @tradewithjoe: $SPY OPTIONS FLOW ALERTS -  https://t.co/NZc3w6bzNI  $EEM $ARRY $CARS $JD $BLL $V $CAZR $BX $VIPS $OPK $BAC $WFC $XOP $JW…,Mon Jul 09 02:39:23 +0000 2018,ThomasPace10,ARRY,Array BioPharma Inc.,http://www.tradewithjoe.com/options-flow-alerts-for-friday-7-6-18/,FALSE
1.02E+18,RT @dgarciacharts: INSIDE WK SCAN $AKAM $AMAT $AXP $BA $BLUE $BOX $BZUN $C $CAT $CMCSA $CSCO $DBX $DIS $DE $DOCU $DLTR $EBAY $FDX $FEYE $FS…,Mon Jul 09 02:43:41 +0000 2018,AllidoiswinDC,DLTR,Dollar Tree,,FALSE
1.02E+18,Buying in options land on Friday 7/6!  $QSR $IGT $SKX $VOYA $FCX $NVO $PXD $VIPS $VVV $SGMS $PII $ETFC $BLL $GPRO… https://t.co/zcyw6K1VTv,Mon Jul 09 02:44:19 +0000 2018,smartmoneyact,ARRY,Array BioPharma Inc.,https://twitter.com/i/web/status/1016151031510716416,FALSE
1.02E+18,Short sale volume(not short interest) for $WU on 2018-07-06 is 38%. https://t.co/MN0BezRLba $FIS 45% $MA 58% $MGI 26% $WEX 53%,Mon Jul 09 02:54:02 +0000 2018,shortvolumes,FIS,Fidelity National Information Services,http://shortvolumes.com/?t=WU,FALSE
1.02E+18,Weekly Recap: $HSY price moved 4.28% since post - next stop 98.50. Other trades included AA SPY BABA MDSO AYI FB SH… https://t.co/uGd8Esohx8,Mon Jul 09 02:54:31 +0000 2018,aboutheoptions,HSY,The Hershey Company,https://twitter.com/i/web/status/1016153595522281472,FALSE
1.02E+18,$ANSS high OI range is 150.00 to 170.00 for option expiration 07/20/2018 #maxpain #options https://t.co/l4WbKAgcvU https://t.co/9ijKHXTPYu,Mon Jul 09 03:07:16 +0000 2018,optioncharts,ANSS,ANSYS,http://maximum-pain.com/options/open-interest/ANSS,FALSE
1.02E+18,RT @oliviabvoz: What's shaking guys? Inflation &amp; bank earnings are some of your market shakers this week: https://t.co/zUj03RrzaF $PEP $FST…,Mon Jul 09 03:11:40 +0000 2018,TFMkts,ETR,Entergy Corporation,https://youtu.be/JkO2zJAN-5Y,FALSE
1.02E+18,Monday’s Watch1 $AMZN $GOOGL $FB $AAPL $AMD $BIDU $BABA $BTC.X $ETH.X $BIIB $CELG $GILD $INTC $JD $ARQL $ARRY $ARWR… https://t.co/Ku6wqg8ECi,Mon Jul 09 03:28:01 +0000 2018,mchaudhry82,ARRY,Array BioPharma Inc.,https://twitter.com/i/web/status/1016162026408828928,FALSE
1.02E+18,$PNR broker price target 0.36 https://t.co/DHaGJaArxd https://t.co/OBz0UXv4jb,Mon Jul 09 03:34:31 +0000 2018,______JG,PNR,Pentair plc,https://dpsi7pmz5b6vt.cloudfront.net/uploads/ckeditor/picture/5256/Bell_Potter_Analyst_Stock_Picks_for_FY19.pdf,FALSE
1.02E+18,RT @mchaudhry82: Monday’s Watch1 $AMZN $GOOGL $FB $AAPL $AMD $BIDU $BABA $BTC.X $ETH.X $BIIB $CELG $GILD $INTC $JD $ARQL $ARRY $ARWR $ENDP…,Mon Jul 09 04:07:02 +0000 2018,Jenlovescrypto,ARRY,Array BioPharma Inc.,,FALSE
1.02E+18,Short sale vol (not short interest) for $AMAT on 2018-07-06 is 38%. https://t.co/h8sUZH3HlD $LRCX 39% $SNPS 34% $TER 51% $KLAC 55%,Mon Jul 09 04:18:02 +0000 2018,shortvolumes,SNPS,Synopsys,http://shortvolumes.com/?t=AMAT,FALSE
1.02E+18,RT @forever_t_2000: Theres goes $SODE breaking things again.  At least they're getting paid to fix it.  $ACM $AEGN $AGX $BFLBF $BLD $DY $EM…,Mon Jul 09 04:22:11 +0000 2018,GregStockett,JEC,Jacobs Engineering Group Inc.,,FALSE
1.02E+18,$MOS D1 outside day &gt; 50SMA https://t.co/aQ5Tf1kEKy,Mon Jul 09 04:50:19 +0000 2018,pnani456,MOS,The Mosaic Company,,FALSE
1.02E+18,$0.46 EPS Expected for DDR Corp. $DDR https://t.co/a94iNGFhS8,Mon Jul 09 05:01:52 +0000 2018,reurope_stock,DDR,DDR Corp.,https://reurope.com/2018/07/09/0-46-eps-expected-for-ddr-corp-ddr/,FALSE
1.02E+18,RT @kelvo1972: My watch list for tomorrow. $FB $AAPL $BA $NVDA $BABA $EL Same as always. When you learn and tune in to a small hand full of…,Mon Jul 09 05:08:23 +0000 2018,trickmitch1,EL,The EstíëŒ©e Lauder Companies Inc.,,FALSE
1.02E+18,REVERSE MERGER TWEET $qqq $aapl $tvix $veon $csco $siri $rook $mu $msft $fb $sqqq $intc $cmcsa $amat $nvda $sgmo… https://t.co/evp23dqMFp,Mon Jul 09 05:08:32 +0000 2018,OneOClockDrop,FNSR,Finisar Corporation,https://twitter.com/i/web/status/1016187324680376321,FALSE
1.02E+18,Swing Trading - Watchlist this week - Chart CandleGlance   $IPGP $VRNS $ANET $MDB $TIF $OLLI $EXPD $EA $KMG $HD… https://t.co/YNU9j6qS1j,Mon Jul 09 05:08:38 +0000 2018,amoghp88,EXPD,Expeditors International of Washington,https://twitter.com/i/web/status/1016187350890606592,FALSE
1.02E+18,REVERSE MERGER TWEET $PTEN $NWL $TJX $EPD $TBT $NE $TAL $SPXS $MXIM $WELL $MMM $SRC $CSX $KBR $MHK $ODP $MHK $SRC… https://t.co/Pf7doc6AWB,Mon Jul 09 05:10:52 +0000 2018,OneOClockDrop,ODP,Office Depot,https://twitter.com/i/web/status/1016187912180776960,FALSE
1.02E+18,RT @forever_t_2000: Theres goes $SODE breaking things again.  At least they're getting paid to fix it.  $ACM $AEGN $AGX $BFLBF $BLD $DY $EM…,Mon Jul 09 05:23:41 +0000 2018,Liam_Hennessy_,JEC,Jacobs Engineering Group Inc.,,FALSE
1.02E+18,RT @OneOClockDrop: REVERSE MERGER TWEET $PTEN $NWL $TJX $EPD $TBT $NE $TAL $SPXS $MXIM $WELL $MMM $SRC $CSX $KBR $MHK $ODP $MHK $SRC $PEP $…,Mon Jul 09 05:24:34 +0000 2018,jnybgood2000,ODP,Office Depot,,FALSE
1.02E+18,$3.98 Billion in Sales Expected for Jacobs Engineering Group Inc $JEC This Quarter https://t.co/IIxNxLmm3r,Mon Jul 09 05:31:56 +0000 2018,TheMarketsDaily,JEC,Jacobs Engineering Group Inc.,http://zpr.io/6TH3S,FALSE
1.02E+18,$ABG $ALGN $BA $DLTR $HTHT $KORS $NSP $SPY $URI https://t.co/CStZ6m4whm,Mon Jul 09 05:56:08 +0000 2018,SeekingAlpha,DLTR,Dollar Tree,https://seekingalpha.com/article/4185987-portfolio-john-authers?source=feed_f,FALSE
1.02E+18,Short sale volume(not short interest) for $D on 2018-07-06 is 60%. https://t.co/lSB9hLO5Re $AEE 58% $CMS 58% $EXC 49% $SRE 56%,Mon Jul 09 06:00:01 +0000 2018,shortvolumes,AEE,Ameren Corporation,http://shortvolumes.com/?t=D,FALSE
1.02E+18,$AJG Arthur J. Gallagher &amp; Co. Acquires Milne Alexander From our Stock News Alerts App,Mon Jul 09 06:05:42 +0000 2018,Allstocknews,AJG,Arthur J. Gallagher & Co.,,FALSE
